id,person_id,active,first_name,last_name,phonetic_name,display_name,shoots,hometown,homeprov,homecntry,homeplace,birthtown,birthprov,birthcntry,birthplace,height,weight,height_hyphenated,hidden,current_team,player_id,status,birthdate,birthdate_year,rawbirthdate,latest_team_id,veteran_status,veteran_description,team_name,division,tp_jersey_number,rookie,position_id,position,nhlteam,playerId,isRookie,h,w,draft_status,draftinfo,name,player_image,catches,team_id,season_id
116,146,1,Clair,DeGeorge,,,L,"Anchorage, AK",AK,,"Anchorage, Alaska",Anchorage,Alaska,United States,"Anchorage, Alaska",5'11,0,5-11,0,,116,None,1999-06-07,'99,1999-06-07,3,2,,Montréal Victoire,PWHL,26,0,8,F,,116,&nbsp;,5'11,0,,NA,Clair DeGeorge,https://assets.leaguestat.com/pwhl/240x240/116.jpg,NA,3,5
157,192,1,Catherine,Dubois,,,L,"Charlesbourg, QC",,,"Charlesbourg, Québec",Charlesbourg,Québec,Canada,"Charlesbourg, Québec","5'10""",0,"5-10""",0,,157,None,1995-07-29,'95,1995-07-29,3,2,,Montréal Victoire,PWHL,28,0,8,F,,157,&nbsp;,"5'10""",0,,NA,Catherine Dubois,https://assets.leaguestat.com/pwhl/240x240/157.jpg,NA,3,5
31,33,1,Marie-Philip,Poulin,,,L,"Beauceville, QC",QC,,"Beauceville, Québec",Beauceville,Québec,Canada,"Beauceville, Québec",5'7,0,5-7,0,,31,None,1991-03-28,'91,1991-03-28,3,2,,Montréal Victoire,PWHL,29,0,8,F,,31,&nbsp;,5'7,0,,NA,Marie-Philip Poulin,https://assets.leaguestat.com/pwhl/240x240/31.jpg,NA,3,5
48,50,1,Sandra,Abstreiter,,,L,"Freising, GER",GER,Germany,"Freising, Germany",Freising,,Germany,"Freising, ","5'11""",0,"5-11""",0,,48,None,1998-07-23,'98,1998-07-23,3,2,,Montréal Victoire,PWHL,30,0,7,G,,48,&nbsp;,"5'11""",0,,NA,Sandra Abstreiter,https://assets.leaguestat.com/pwhl/240x240/48.jpg,L,3,5
28,30,1,Ann-Renée,Desbiens,,,L,"Clermont, QC",Quebec,,"Clermont, Québec",Clermont,Québec,Canada,"Clermont, Québec","5'9""",0,"5-9""",0,,28,None,1994-04-10,'94,1994-04-10,3,2,,Montréal Victoire,PWHL,35,0,7,G,,28,&nbsp;,"5'9""",0,,NA,Ann-Renée Desbiens,https://assets.leaguestat.com/pwhl/240x240/28.jpg,L,3,5
26,28,1,Claire,Dalton,,,R,"Toronto, ON",Ontario,,"Toronto, Ontario",Toronto,Ontario,Canada,"Toronto, Ontario","5'9""",0,"5-9""",0,,26,None,2000-03-20,'00,2000-03-20,3,1,*,Montréal Victoire,PWHL,42,0,8,F,,26,&nbsp;,"5'9""",0,,NA,Claire Dalton,https://assets.leaguestat.com/pwhl/240x240/26.jpg,NA,3,5
30,32,1,Kristin,O'Neill,,,L,"Oakville, ON",Ontario,,"Oakville, Ontario",Oakville,Ontario,Canada,"Oakville, Ontario","5'4""",0,"5-4""",0,,30,None,1998-03-30,'98,1998-03-30,3,2,,Montréal Victoire,PWHL,43,0,8,F,,30,&nbsp;,"5'4""",0,,NA,Kristin O'Neill,https://assets.leaguestat.com/pwhl/240x240/30.jpg,NA,3,5
51,53,1,Amanda,Boulier,,,R,"Watertown, CT",Connecticut,,"Watertown, Connecticut",Watertown,Connecticut,United States,"Watertown, Connecticut","5'1""",0,"5-1""",0,,51,None,1993-03-30,'93,1993-03-30,3,2,,Montréal Victoire,PWHL,44,0,1,D,,51,&nbsp;,"5'1""",0,,NA,Amanda Boulier,https://assets.leaguestat.com/pwhl/240x240/51.jpg,NA,3,5
202,398,1,Kelly Ann,Nadeau,,,R,"Mont-Laurier, QC",QC,,"Mont-Laurier, Québec",Mont-Laurier,Québec,Canada,"Mont-Laurier, Québec",5'7,0,5-7,0,,202,None,1998-03-30,'98,1998-03-30,3,2,,Montréal Victoire,PWHL,51,1,1,D,,202,*,5'7,0,,NA,Kelly Ann Nadeau,https://assets.leaguestat.com/pwhl/240x240/202.jpg,NA,3,5
200,396,1,Anna,Kjellbin,,,R,"Göteberg, SWE",SWE,Sweden,"Göteberg, Sweden",Göteberg,,Sweden,"Göteberg, ","5'7""",0,"5-7""",0,,200,None,1994-03-16,'94,1994-03-16,3,2,,Montréal Victoire,PWHL,71,0,1,D,,200,&nbsp;,"5'7""",0,,NA,Anna Kjellbin,https://assets.leaguestat.com/pwhl/240x240/200.jpg,NA,3,5
82,101,1,Dominika,Lásková,,,R,"Prague, CZE",CZE,Czechia,"Prague, Czechia",Prague,,Czechia,"Prague, ",5'6,0,5-6,0,,82,None,1996-12-20,'96,1996-12-20,3,2,,Montréal Victoire,PWHL,96,0,1,D,,82,&nbsp;,5'6,0,,NA,Dominika Lásková,https://assets.leaguestat.com/pwhl/240x240/82.jpg,NA,3,5
197,393,0,Tricia,Deguire,,,L,"Sherbrooke, QC",QC,Canada,"Sherbrooke, Quebec",Sherbrooke,Quebec,Canada,"Sherbrooke, Quebec",5'8'',0,5-,0,,197,Camp Invitee,1997-09-14,'97,1997-09-14,3,2,,Montréal Victoire,PWHL,1,0,7,G,,197,&nbsp;,5'8'',0,,NA,Tricia Deguire,https://lscluster.hockeytech.com/img/nophoto.png,L,3,5
233,465,1,Alexie,Guay,,,L,,,,,,,,,,,,0,,233,Reserve,2001-01-08,'01,2001-01-08,4,2,,New York Sirens,PWHL,0,1,1,D,,233,*,,,,NA,Alexie Guay,https://lscluster.hockeytech.com/img/nophoto.png,NA,4,5
38,40,1,Brooke,Hobson, BRUHK HAWB-suhn,,L,"Prince Albert, SK",Saskatchewan,Canada,"Prince Albert, Saskatchewan",Prince Albert,Saskatchewan,Canada,"Prince Albert, Saskatchewan",5'6,0,5-6,0,,38,Signed,1999-05-27,'99,1999-05-27,4,2,,New York Sirens,PWHL,6,0,1,D,,38,&nbsp;,5'6,0,,NA,Brooke Hobson,https://assets.leaguestat.com/pwhl/240x240/38.jpg,NA,4,5
131,164,1,Olivia,Knowles,UH-lihv-ee-uh NOHLZ  ,,R,"Campbell River, BC",,,"Campbell River, British Columbia",Campbell River,British Columbia,Canada,"Campbell River, British Columbia",5'9,0,5-9,0,,131,Camp Invitee,1999-01-24,'99,1999-01-24,4,2,,New York Sirens,PWHL,7,0,1,D,,131,&nbsp;,5'9,0,,NA,Olivia Knowles,https://assets.leaguestat.com/pwhl/240x240/131.jpg,NA,4,5
229,425,1,Maja,Nylén Persson,MIGH-uh NIH-lehn PEHR-suhn,,R,"Avesta, SWE",SWE,Sweden,"Avesta, Sweden",Avesta,,Sweden,"Avesta, ","5'5""",0,"5-5""",0,,229,None,2000-11-20,'00,2000-11-20,4,2,,New York Sirens,PWHL,8,1,1,D,,229,*,"5'5""",0,,NA,Maja Nylén Persson,https://assets.leaguestat.com/pwhl/240x240/229.jpg,NA,4,5
36,38,1,Jessie,Eldridge,jeh-see EHLD-rihdj,,R,"Barrie, ON",Ontario,,"Barrie, Ontario",Barrie,Ontario,Canada,"Barrie, Ontario","5'9""",0,"5-9""",0,,36,Signed,1997-12-17,'97,1997-12-17,4,2,,New York Sirens,PWHL,9,0,8,F,,36,&nbsp;,"5'9""",0,,NA,Jessie Eldridge,https://assets.leaguestat.com/pwhl/240x240/36.jpg,NA,4,5
205,401,1,Sarah,Fillier,SAIR-AH FIH-lee-AY,,R,"Georgetown, ON",ON,,"Georgetown, Ontario",Georgetown,Ontario,Canada,"Georgetown, Ontario",5'5,0,5-5,0,,205,Signed,2000-06-09,'00,2000-06-09,4,2,,New York Sirens,PWHL,10,1,8,F,,205,*,5'5,0,,NA,Sarah Fillier,https://assets.leaguestat.com/pwhl/240x240/205.jpg,NA,4,5
42,44,1,Abby,Roque,AH-bee rawk,,R,"Sault Ste. Marie, MI",Michigan,,"Sault Ste. Marie, Michigan",Sault Ste. Marie,Michigan,United States,"Sault Ste. Marie, Michigan","5'7""",0,"5-7""",0,,42,Signed,1997-09-25,'97,1997-09-25,4,2,,New York Sirens,PWHL,11,0,8,F,,42,&nbsp;,"5'7""",0,,NA,Abby Roque,https://assets.leaguestat.com/pwhl/240x240/42.jpg,NA,4,5
206,402,1,Elle,Hartje,EHL hartch-ee ,,L,"Detroit, MI ",MI,,"Detroit, Michigan",Detroit,Michigan,United States,"Detroit, Michigan",5'5,0,5-5,0,,206,Camp Invitee,2001-04-13,'01,2001-04-13,4,2,,New York Sirens,PWHL,13,1,8,F,,206,*,5'5,0,,NA,Elle Hartje,https://assets.leaguestat.com/pwhl/240x240/206.jpg,NA,4,5
87,106,1,Jaime,Bourbonnais,JAY-mee BUHR-buh-NAY,,R,"Mississauga, ON",Ontario,,"Mississauga,, Ontario","Mississauga,",Ontario,Canada,"Mississauga,, Ontario",5'7,0,5-7,0,,87,Signed,1998-09-09,'98,1998-09-09,4,2,,New York Sirens,PWHL,14,0,1,D,,87,&nbsp;,5'7,0,,NA,Jaime Bourbonnais,https://assets.leaguestat.com/pwhl/240x240/87.jpg,NA,4,5
227,423,1,Gabby,Rosenthal,GAH-bee ROW-zehn-thahl,,R,"Blaine, MN",MN,,"Blaine , Minnesota",Blaine ,Minnesota,United States,"Blaine , Minnesota",5'7,0,5-7,0,,227,Camp Invitee,1999-09-13,'99,1999-09-13,4,2,,New York Sirens,PWHL,15,1,8,F,,227,*,5'7,0,,NA,Gabby Rosenthal,https://assets.leaguestat.com/pwhl/240x240/227.jpg,NA,4,5
207,403,1,Lauren,Bernard,LOR-ehn buhr-NARD,,L,"Madison, OH",OH,,"Madison , Ohio",Madison ,Ohio,United States,"Madison , Ohio",5'7,0,5-7,0,,207,Draftee,2001-07-15,'01,2001-07-15,4,2,,New York Sirens,PWHL,16,1,1,D,,207,*,5'7,0,,NA,Lauren Bernard,https://assets.leaguestat.com/pwhl/240x240/207.jpg,NA,4,5
9,11,1,Taylor,Girard,TAY-luhr JAH-rahrd,,L,"Macomb, MI",Michigan,,"Macomb, Michigan",Macomb,Michigan,United States,"Macomb, Michigan",5'10,0,5-10,0,,9,Signed,1998-07-17,'98,1998-07-17,4,2,,New York Sirens,PWHL,17,0,3,LW,,9,&nbsp;,5'10,0,,NA,Taylor Girard,https://assets.leaguestat.com/pwhl/240x240/9.jpg,NA,4,5
44,46,1,Ella,Shelton,EH-LUH SHEHL-tuhn,,L,"Ingersoll, ON",Ontario,,"Ingersoll, Ontario",Ingersoll,Ontario,Canada,"Ingersoll, Ontario","5'8""",0,"5-8""",0,,44,Signed,1998-01-19,'98,1998-01-19,4,2,,New York Sirens,PWHL,17,0,1,D,,44,&nbsp;,"5'8""",0,,NA,Ella Shelton,https://assets.leaguestat.com/pwhl/240x240/44.jpg,NA,4,5
37,39,1,Élizabeth,Giguère,EH-liz-uh-bet ZHIH-gair,,R,"Quebec City, QC",Quebec,,"Québec, Québec",Québec,Québec,Canada,"Québec, Québec",5'10,0,5-10,0,,37,Signed,1997-05-08,'97,1997-05-08,4,2,,New York Sirens,PWHL,18,0,8,F,,37,&nbsp;,5'10,0,,NA,Élizabeth Giguère,https://assets.leaguestat.com/pwhl/240x240/37.jpg,NA,4,5
40,42,1,Paetyn,Levis,PAY-tuhn LEH-vihs,,R,"Rogers, MN",Minnesota,,"Rogers, Minnesota",Rogers,Minnesota,United States,"Rogers, Minnesota","5'5""",0,"5-5""",0,,40,Camp Invitee,1999-11-06,'99,1999-11-06,4,2,,New York Sirens,PWHL,19,0,8,F,,40,&nbsp;,"5'5""",0,,NA,Paetyn Levis,https://assets.leaguestat.com/pwhl/240x240/40.jpg,NA,4,5
230,426,1,Allyson,Simpson,ah-lih-suhn SIHMP-suhn,,R,"Frisco, TX",TX,,"Frisco, Texas",Frisco,Texas,United States,"Frisco, Texas","5'8""",0,"5-8""",0,,230,None,2000-12-20,'00,2000-12-20,4,2,,New York Sirens,PWHL,20,1,1,D,,230,*,"5'8""",0,,NA,Allyson Simpson,https://assets.leaguestat.com/pwhl/240x240/230.jpg,NA,4,5
34,36,1,Alex,Carpenter,AL-ehx KAHR-pehn-tuhr,,L,"North Reading, MA",Massachusetts,,"North Reading, Massachusetts",North Reading,Massachusetts,United States,"North Reading, Massachusetts","5'7""",0,"5-7""",0,,34,Signed,1994-04-13,'94,1994-04-13,4,2,,New York Sirens,PWHL,25,0,8,F,,34,&nbsp;,"5'7""",0,,NA,Alex Carpenter,https://assets.leaguestat.com/pwhl/240x240/34.jpg,NA,4,5
35,37,1,Jade,Downie-Landry,JAYD DOW-nee LAN-dree,,L,"St-Jean-sur-Richelieu, QC",Quebec,Canada,"St-Jean-sur-Richelieu, QC, Québec","St-Jean-sur-Richelieu, QC",Québec,Canada,"St-Jean-sur-Richelieu, QC, Québec",5'9,0,5-9,0,,35,Signed,1995-10-03,'95,1995-10-03,4,2,,New York Sirens,PWHL,27,0,8,F,,35,&nbsp;,5'9,0,,NA,Jade Downie-Landry,https://assets.leaguestat.com/pwhl/240x240/35.jpg,NA,4,5
47,49,1,Micah,Zandee-Hart,MIGHK-UH ZAN-dee HAHRT ,,L,"Saanichton, BC",BC,,"Saanichton, British Columbia",Saanichton,British Columbia,Canada,"Saanichton, British Columbia",5'8,0,5-8,0,,47,Signed,1997-01-13,'97,1997-01-13,4,2,,New York Sirens,PWHL,28,0,1,D,,47,&nbsp;,5'8,0,,NA,Micah Zandee-Hart,https://assets.leaguestat.com/pwhl/240x240/47.jpg,NA,4,5
204,400,1,Emmy,Fecteau,eh-MEE fehk-TOH,,L,Saint-Odilon-de-Cranbourn,QC,,"Saint-Odilon-de-Cranbourn, Québec",Saint-Odilon-de-Cranbourn,Québec,Canada,"Saint-Odilon-de-Cranbourn, Québec",5'6,0,5-6,0,,204,Camp Invitee,1999-04-07,'99,1999-04-07,4,2,,New York Sirens,PWHL,29,1,8,F,,204,*,5'6,0,,NA,Emmy Fecteau,https://assets.leaguestat.com/pwhl/240x240/204.jpg,NA,4,5
155,188,1,Corinne,Schroeder,kohr-een SHROW-duhr,,R,"Elm Creek, MB",,,"Elm Creek, Manitoba",Elm Creek,Manitoba,Canada,"Elm Creek, Manitoba","5'11""",0,"5-11""",0,,155,Signed,1999-08-17,'99,1999-08-17,4,2,,New York Sirens,PWHL,30,0,7,G,,155,&nbsp;,"5'11""",0,,NA,Corinne Schroeder,https://assets.leaguestat.com/pwhl/240x240/155.jpg,L,4,5
41,43,1,Abbey,Levy,AH-BEE LEE-vee,,L,"Congers, NY",New York,,"Congers, New York",Congers,New York,United States,"Congers, New York",6'1,0,6-1,0,,41,Signed,2000-04-02,'00,2000-04-02,4,2,,New York Sirens,PWHL,39,0,7,G,,41,&nbsp;,6'1,0,,NA,Abbey Levy,https://assets.leaguestat.com/pwhl/240x240/41.jpg,L,4,5
149,182,1,Jill,Saulnier,JIHL SAWN-yeigh ,,L,"Halifax, NS",,,"Halifax, Nova Scotia",Halifax,Nova Scotia,Canada,"Halifax, Nova Scotia",5'5,0,5-5,0,,149,Signed,1992-03-07,'92,1992-03-07,4,2,,New York Sirens,PWHL,44,0,8,F,,149,&nbsp;,5'5,0,,NA,Jill Saulnier,https://assets.leaguestat.com/pwhl/240x240/149.jpg,NA,4,5
45,47,1,Kayla,Vespa,kay-LUH veh-SPUH,,L,"Hamilton, ON",Ontario,,"Hamilton, Ontario",Hamilton,Ontario,Canada,"Hamilton, Ontario","5'2""",0,"5-2""",0,,45,Camp Invitee,1997-04-01,'97,1997-04-01,4,2,,New York Sirens,PWHL,81,0,8,F,,45,&nbsp;,"5'2""",0,,NA,Kayla Vespa,https://assets.leaguestat.com/pwhl/240x240/45.jpg,NA,4,5
228,424,1,Kayle,Osborne,KAY-lee AWZ-born,,,"Westport, ON ",ON,,"Westport, Ontario",Westport,Ontario,Canada,"Westport, Ontario","5'8""",0,"5-8""",0,,228,None,2002-02-28,'02,2002-02-28,4,2,,New York Sirens,PWHL,82,1,7,G,,228,*,"5'8""",0,,NA,Kayle Osborne,https://assets.leaguestat.com/pwhl/240x240/228.jpg,L,4,5
150,183,0,Taylor,Baker,TAY-luhr BAY-kuhr,,R,"Toronto, ON",,,"Toronto, Ontario",Toronto,Ontario,Canada,"Toronto, Ontario",5'5,0,5-5,0,,150,Camp Invitee,1997-07-30,'97,1997-07-30,4,2,,New York Sirens,PWHL,4,0,1,D,,150,&nbsp;,5'5,0,,NA,Taylor Baker,https://assets.leaguestat.com/pwhl/240x240/150.jpg,NA,4,5
33,35,0,Chloé,Aurard-Bushee,CLOH-ee OH-rahrd,,L,"Villard-de-Lans, FRA",FRA,France,"Villard-de-Lans, France",Villard-de-Lans,,France,"Villard-de-Lans, ",5'6,0,5-6,0,,33,Signed,1999-03-15,'99,1999-03-15,4,2,,New York Sirens,PWHL,12,0,8,F,,33,&nbsp;,5'6,0,,NA,Chloé Aurard-Bushee,https://assets.leaguestat.com/pwhl/240x240/33.jpg,NA,4,5
231,427,0,Noora,Tulus,noh-RUH toh-LOHSH,,R,"Vantaa, FIN",FIN,,"Vantaa, Finland",Vantaa,,Finland,"Vantaa, ","5'5""",0,"5-5""",0,,231,None,1995-08-15,'95,1995-08-15,4,2,,New York Sirens,PWHL,40,0,8,F,,231,&nbsp;,"5'5""",0,,NA,Noora Tulus,https://assets.leaguestat.com/pwhl/240x240/231.jpg,NA,4,5
62,64,1,Aneta,Tejralová,AH-neh-TAH TEH-ruh-low-VAH,,L,"Prague, CZE",CZE,,"Prague, Czechia",Prague,,Czechia,"Prague, ",5'5,0,5-5,0,,62,Signed,1996-01-04,'96,1996-01-04,5,2,,Ottawa Charge,PWHL,2,0,1,D,,62,&nbsp;,5'5,0,,NA,Aneta Tejralová,https://assets.leaguestat.com/pwhl/240x240/62.jpg,NA,5,5
52,54,1,Zoe,Boyd, ZOH-ee boy-d,,L,"Caledon East, ON",Ontario,,"Caledon East, Ontario",Caledon East,Ontario,Canada,"Caledon East, Ontario",5'8,0,5-8,0,,52,Signed,2000-08-09,'00,2000-08-09,5,2,,Ottawa Charge,PWHL,3,0,1,D,,52,&nbsp;,5'8,0,,NA,Zoe Boyd,https://assets.leaguestat.com/pwhl/240x240/52.jpg,NA,5,5
108,138,1,Samantha,Isbell,,,L,"Thunder Bay, ON",,,"Thunder Bay, Ontario",Thunder Bay,Ontario,Canada,"Thunder Bay, Ontario",5'7,0,5-7,0,,108,None,1998-02-17,'98,1998-02-17,5,2,,Ottawa Charge,PWHL,5,0,1,D,,108,&nbsp;,5'7,0,,NA,Samantha Isbell,https://assets.leaguestat.com/pwhl/240x240/108.jpg,NA,5,5
219,415,1,Stephanie,Markowski,STEH-fuh-nee MAR-kow-skee,,L,"Edmonton, AB",AB,,"Edmonton, Alberta",Edmonton,Alberta,Canada,"Edmonton, Alberta",5'8,0,5-8,0,,219,Draftee,2001-08-24,'01,2001-08-24,5,2,,Ottawa Charge,PWHL,6,1,1,D,,219,*,5'8,0,,NA,Stephanie Markowski,https://assets.leaguestat.com/pwhl/240x240/219.jpg,NA,5,5
142,175,1,Natalie,Snodgrass,NAT-uh-lee SNAWD-grahs,,L,"Eagan, MN",,,"Eagan, Minnesota",Eagan,Minnesota,United States,"Eagan, Minnesota","5'6""",0,"5-6""",0,,142,Signed,1998-12-17,'98,1998-12-17,5,2,,Ottawa Charge,PWHL,8,0,8,F,,142,&nbsp;,"5'6""",0,,NA,Natalie Snodgrass,https://assets.leaguestat.com/pwhl/240x240/142.jpg,NA,5,5
101,129,1,Alexa,Vasko,AH-lehks-UH VAHS-koh,,L,"St. Catharines, ON",Ontario,Canada,"St. Catharines, Ontario",St. Catharines,Ontario,Canada,"St. Catharines, Ontario",5'5,0,5-5,0,,101,Signed,1999-02-07,'99,1999-02-07,5,2,,Ottawa Charge,PWHL,10,0,8,F,,101,&nbsp;,5'5,0,,NA,Alexa Vasko,https://assets.leaguestat.com/pwhl/240x240/101.jpg,NA,5,5
125,158,1,Victoria,Bach,VIHK-TAW-REE-UH BAWK  ,,L,"Milton, ON",,,"Milton, Ontario",Milton,Ontario,Canada,"Milton, Ontario",5'4,0,5-4,0,,125,Signed,1996-07-12,'96,1996-07-12,5,2,,Ottawa Charge,PWHL,12,0,8,F,,125,&nbsp;,5'4,0,,NA,Victoria Bach,https://assets.leaguestat.com/pwhl/240x240/125.jpg,NA,5,5
161,196,1,Tereza,Vanišová, TAH-ree-zuh VAH-nee-soh-VUH,,L,"Strakonice, CZE",CZE,,"Strakonice, Czechia, Czechia",Strakonice,Czechia,Czechia,"Strakonice, Czechia",5'7,0,5-7,0,,161,Signed,1996-01-30,'96,1996-01-30,5,2,,Ottawa Charge,PWHL,13,0,8,F,,161,&nbsp;,5'7,0,,NA,Tereza Vanišová,https://assets.leaguestat.com/pwhl/240x240/161.jpg,NA,5,5
61,63,1,Hayley,Scamurra,HAY-LEE SKUH-more-uh,,L,"Buffalo, NY",New York,,"Buffalo, New York",Buffalo,New York,United States,"Buffalo, New York","5'8""",0,"5-8""",0,,61,Signed,1994-12-14,'94,1994-12-14,5,2,,Ottawa Charge,PWHL,14,0,8,F,,61,&nbsp;,"5'8""",0,,NA,Hayley Scamurra,https://assets.leaguestat.com/pwhl/240x240/61.jpg,NA,5,5
56,58,1,Savannah,Harmon,SAH-VAHN-UH HAR-mihn,,L,"Downers Grove, IL",Illinois,,"Downers Grove, Illinois",Downers Grove,Illinois,United States,"Downers Grove, Illinois","5'3""",0,"5-3""",0,,56,Signed,1995-10-27,'95,1995-10-27,5,2,,Ottawa Charge,PWHL,15,0,1,D,,56,&nbsp;,"5'3""",0,,NA,Savannah Harmon,https://assets.leaguestat.com/pwhl/240x240/56.jpg,NA,5,5
88,107,1,Kateřina,Mrázová,KAH-teh-REE-nuh MRAH-zoh-vuh,,L,"Kolín, CZE",CZE,,"Kolín, Czechia",Kolín,,Czechia,"Kolín, ",5'4,0,5-4,0,,88,Signed,1992-10-19,'92,1992-10-19,5,2,,Ottawa Charge,PWHL,16,0,8,F,,88,&nbsp;,5'4,0,,NA,Kateřina Mrázová,https://assets.leaguestat.com/pwhl/240x240/88.jpg,NA,5,5
57,59,1,Gabbie,Hughes,GAH-Bee HEWS,,L,"Lino Lakes, MN",Minnesota,,"Lino Lakes, Minnesota",Lino Lakes,Minnesota,United States,"Lino Lakes, Minnesota",5'9,0,5-9,0,,57,Signed,1999-10-04,'99,1999-10-04,5,2,,Ottawa Charge,PWHL,17,0,8,F,,57,&nbsp;,5'9,0,,NA,Gabbie Hughes,https://assets.leaguestat.com/pwhl/240x240/57.jpg,NA,5,5
220,416,1,Mannon,McMahon,MA-nuhn mihk-MAN,,R,"Maple Grove, MN",MN,,"Maple Grove, Minnesota",Maple Grove,Minnesota,United States,"Maple Grove, Minnesota",5'7,0,5-7,0,,220,Draftee,2001-07-29,'01,2001-07-29,5,2,,Ottawa Charge,PWHL,18,1,8,F,,220,*,5'7,0,,NA,Mannon McMahon,https://assets.leaguestat.com/pwhl/240x240/220.jpg,NA,5,5
58,60,1,Brianne,Jenner,BREE-an JEH-nuhr,,R,"Oakville, ON",Ontario,Canada,"Oakville, Ontario",Oakville,Ontario,Canada,"Oakville, Ontario",5'9,0,5-9,0,,58,Signed,1991-05-04,'91,1991-05-04,5,2,,Ottawa Charge,PWHL,19,0,8,F,,58,&nbsp;,5'9,0,,NA,Brianne Jenner,https://assets.leaguestat.com/pwhl/240x240/58.jpg,NA,5,5
50,52,1,Ashton,Bell,ASH-tuhn BEHL,,R,"Deloraine, MB",Manitoba,,"Deloraine, MB, Manitoba","Deloraine, MB",Manitoba,Canada,"Deloraine, MB, Manitoba","5'9""",0,"5-9""",0,,50,Signed,1999-12-07,'99,1999-12-07,5,2,,Ottawa Charge,PWHL,21,0,1,D,,50,&nbsp;,"5'9""",0,,NA,Ashton Bell,https://assets.leaguestat.com/pwhl/240x240/50.jpg,NA,5,5
217,413,1,Taylor,House,TAY-luhr HOUS,,L,"Joliet, IL",IL,,"Joliet, Illinois",Joliet,Illinois,United States,"Joliet, Illinois",5'10,0,5-10,0,,217,Draftee,1998-09-29,'98,1998-09-29,5,2,,Ottawa Charge,PWHL,22,0,8,F,,217,&nbsp;,5'10,0,,NA,Taylor House,https://assets.leaguestat.com/pwhl/240x240/217.jpg,NA,5,5
71,73,1,Jocelyne,Larocque,JOSS-lihn LA-rawk  ,,L,"Ste. Anne, MB",Manitoba,,"Ste. Anne, Manitoba",Ste. Anne,Manitoba,Canada,"Ste. Anne, Manitoba",5'5,0,5-5,0,,71,Signed,1988-05-19,'88,1988-05-19,5,2,,Ottawa Charge,PWHL,23,0,1,D,,71,&nbsp;,5'5,0,,NA,Jocelyne Larocque,https://assets.leaguestat.com/pwhl/240x240/71.jpg,NA,5,5
53,55,1,Emily,Clark, EH-MIH-LEE KLAHRK,,L,"Saskatoon, SK",Saskatchewan,Canada,"Saskatoon, Saskatchewan",Saskatoon,Saskatchewan,Canada,"Saskatoon, Saskatchewan",5'7,0,5-7,0,,53,Signed,1995-11-28,'95,1995-11-28,5,2,,Ottawa Charge,PWHL,26,0,8,F,,53,&nbsp;,5'7,0,,NA,Emily Clark,https://assets.leaguestat.com/pwhl/240x240/53.jpg,NA,5,5
4,6,1,Shiann,Darkangelo,SHIGH-an  DAHRK-an-juh-loh,,L,"Brighton, MI",Michigan,,"Brighton, Michigan",Brighton,Michigan,United States,"Brighton, Michigan","5'11""",0,"5-11""",0,,4,Signed,1993-11-28,'93,1993-11-28,5,2,,Ottawa Charge,PWHL,27,0,8,F,,4,&nbsp;,"5'11""",0,,NA,Shiann Darkangelo,https://assets.leaguestat.com/pwhl/240x240/4.jpg,NA,5,5
193,389,1,Lucy,Morgan,,,,"Mandan, ND",ND,,"Mandan, North Dakota",Mandan,North Dakota,United States,"Mandan, North Dakota",5'7,0,5-7,0,,193,None,2001-08-18,'01,2001-08-18,5,2,,Ottawa Charge,PWHL,32,0,7,G,,193,&nbsp;,5'7,0,,NA,Lucy Morgan,https://assets.leaguestat.com/pwhl/240x240/193.jpg,R,5,5
222,418,1,Gwyneth,Philips,GWIH-nihth FIH-lihps,,,"Athens, OH",OH,,"Athens, Ohio",Athens,Ohio,United States,"Athens, Ohio",5'7,0,5-7,0,,222,Signed,2000-09-17,'00,2000-09-17,5,2,,Ottawa Charge,PWHL,33,1,7,G,,222,*,5'7,0,,NA,Gwyneth Philips,https://assets.leaguestat.com/pwhl/240x240/222.jpg,R,5,5
72,74,1,Rebecca,Leslie,RUH-beh-kuh LEHS-lee,,R,"Ottawa, ON",Ontario,,"Ottawa, Ontario",Ottawa,Ontario,Canada,"Ottawa, Ontario",5'6,0,5-6,0,,72,Signed,1996-05-08,'96,1996-05-08,5,2,,Ottawa Charge,PWHL,37,0,8,F,,72,&nbsp;,5'6,0,,NA,Rebecca Leslie,https://assets.leaguestat.com/pwhl/240x240/72.jpg,NA,5,5
59,61,1,Emerance,Maschmeyer,EH-muhr-ehns MASH-my-uhr,,L,"Bruderheim, AB",Alberta,,"Bruderheim, Alberta",Bruderheim,Alberta,Canada,"Bruderheim, Alberta",5'6,0,5-6,0,,59,Signed,1994-10-05,'94,1994-10-05,5,2,,Ottawa Charge,PWHL,38,0,7,G,,59,&nbsp;,5'6,0,,NA,Emerance Maschmeyer,https://assets.leaguestat.com/pwhl/240x240/59.jpg,L,5,5
60,62,1,Jincy,Roese,JIN-see ROWZ,,L,"O'Fallon, MO",Missouri,,"O'Fallon, Missouri ",O'Fallon,Missouri ,United States,"O'Fallon, Missouri ","5'6""",0,"5-6""",0,,60,Signed,1997-05-15,'97,1997-05-15,5,2,,Ottawa Charge,PWHL,71,0,1,D,,60,&nbsp;,"5'6""",0,,NA,Jincy Roese,https://assets.leaguestat.com/pwhl/240x240/60.jpg,NA,5,5
